ID_Registro,ID_Lote,ID_Local,Categoria,Producto,Stock_Unidades,Costo_Unitario_USD,Precio_Venta_USD,Fecha_Ingreso,Fecha_Vencimiento,RSL_Dias_Remanentes,Rotacion_Diaria_Promedio,Dias_Para_Agotar_Stock,Condicion_Almacenamiento,Tiempo_Transito_Horas,Costo_Transporte_Unit_USD,Alerta_Sistema_Predictivo,Accion_Control_Interno,Estado_Merma,Unidades_Mermadas,Valor_Merma_USD
REG-015232,LOT-2025-3262,POS-021,Agroquímicos,Insecticida Cyper 200 EC 1L,150,4.18,11.19,2026-05-26,2028-04-10,570,0.98,151.5,Optima,3.6,0.239,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015233,LOT-2025-4788,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,170,0.49,1.47,2026-01-10,2027-05-31,255,3.57,47.5,Optima,0.6,0.053,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015234,LOT-2025-4420,POS-011,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,52,0.24,0.81,2025-12-12,2027-11-13,421,9.6,5.4,Desviación Crítica,1.9,0.136,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015235,LOT-2025-9608,POS-009,Agroquímicos,Mancozeb 80% WP 1Kg,229,2.68,6.23,2025-11-15,2027-02-04,139,11.26,20.3,Optima,1.2,0.095,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015236,LOT-2025-8534,POS-002,Farmacia/Medicamentos,Paracetamol 500mg Tab,53,0.15,0.45,2025-03-17,2026-10-10,22,13.18,4.0,Optima,5.0,0.319,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015237,LOT-2025-9602,POS-020,Consumo Masivo,Bebida Energizante 500ml,46,0.7,1.52,2026-01-13,2026-12-04,77,13.61,3.4,Optima,4.1,0.265,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015238,LOT-2025-2339,POS-018,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,224,0.24,0.79,2025-03-12,2026-12-01,74,12.02,18.6,Desviación Menor,4.2,0.275,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015239,LOT-2025-9258,POS-004,Farmacia/Medicamentos,Amoxicilina 500mg Cap,299,0.77,2.19,2025-08-01,2026-10-22,34,11.08,27.0,Optima,4.5,0.289,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015240,LOT-2025-1535,POS-010,Farmacia/Medicamentos,Vitamina C 1000mg Comp,161,0.35,1.1,2026-08-01,2027-12-09,447,7.01,22.9,Desviación Menor,2.9,0.196,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015241,LOT-2025-6020,POS-019,Consumo Masivo,Snack Papas Fritas 150g,60,0.39,0.85,2025-01-22,2026-10-02,14,0.93,63.8,Optima,3.8,0.248,Riesgo Inminente: Descuento / Remate,Sin Acción,Merma Parcial,48,18.72
REG-015242,LOT-2025-2241,POS-019,Consumo Masivo,Bebida Energizante 500ml,287,0.72,1.5,2025-02-04,2026-10-01,13,1.49,191.3,Optima,6.0,0.377,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-015243,LOT-2025-7409,POS-008,Agroquímicos,Glifosato 480 SL 1L,274,3.53,8.48,2025-11-28,2028-02-16,516,12.83,21.3,Optima,5.5,0.352,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015244,LOT-2025-2106,POS-003,Farmacia/Medicamentos,Omeprazol 20mg Cap,256,0.51,1.52,2026-04-12,2027-02-08,143,2.35,108.5,Optima,3.5,0.227,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015245,LOT-2025-2557,POS-017,Farmacia/Medicamentos,Paracetamol 500mg Tab,210,0.15,0.46,2025-05-27,2027-01-03,107,4.35,48.2,Optima,0.7,0.06,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015246,LOT-2025-1617,POS-020,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,208,0.24,0.81,2026-03-28,2027-08-12,328,9.42,22.1,Optima,1.7,0.122,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015247,LOT-2025-2540,POS-024,Farmacia/Medicamentos,Vitamina C 1000mg Comp,235,0.36,1.11,2025-05-22,2026-12-28,101,2.72,86.1,Optima,2.2,0.152,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015248,LOT-2025-8203,POS-010,Farmacia/Medicamentos,Amoxicilina 500mg Cap,50,0.8,2.23,2025-12-07,2026-10-12,24,8.27,6.0,Desviación Crítica,5.9,0.376,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015249,LOT-2025-7820,POS-015,Consumo Masivo,Leche Entera Larga Vida 1L,249,0.63,0.95,2026-04-06,2026-09-18,0,0.14,1660.0,Optima,0.3,0.037,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,249,156.87
REG-015250,LOT-2025-8088,POS-020,Farmacia/Medicamentos,Paracetamol 500mg Tab,166,0.15,0.45,2026-05-09,2027-10-31,408,5.78,28.7,Optima,0.3,0.037,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015251,LOT-2025-2201,POS-022,Agroquímicos,Fertilizante Foliar 1L,203,2.02,4.93,2025-08-10,2026-12-24,97,8.96,22.6,Optima,0.3,0.037,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015252,LOT-2025-7851,POS-003,Consumo Masivo,Snack Papas Fritas 150g,95,0.39,0.86,2026-01-27,2027-01-10,114,14.6,6.5,Optima,6.0,0.377,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015253,LOT-2025-2227,POS-018,Farmacia/Medicamentos,Omeprazol 20mg Cap,238,0.52,1.47,2026-03-01,2027-07-19,304,2.24,105.8,Optima,4.3,0.277,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015254,LOT-2025-4135,POS-009,Farmacia/Medicamentos,Paracetamol 500mg Tab,161,0.15,0.44,2025-12-04,2026-11-14,57,6.65,24.2,Optima,4.4,0.283,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015255,LOT-2025-4886,POS-018,Consumo Masivo,Leche Entera Larga Vida 1L,122,0.62,0.93,2025-09-06,2026-11-07,50,13.27,9.2,Optima,5.2,0.332,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015256,LOT-2025-3748,POS-006,Consumo Masivo,Leche Entera Larga Vida 1L,275,0.63,0.96,2026-08-24,2026-11-11,54,1.46,187.1,Optima,1.6,0.113,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-015257,LOT-2025-2467,POS-001,Consumo Masivo,Bebida Energizante 500ml,172,0.71,1.48,2025-07-18,2026-09-28,10,11.64,14.8,Optima,6.2,0.391,Riesgo Inminente: Descuento / Remate,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-015258,LOT-2025-5933,POS-011,Farmacia/Medicamentos,Amoxicilina 500mg Cap,296,0.78,2.18,2025-03-19,2027-01-13,117,13.1,22.6,Desviación Menor,0.8,0.071,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015259,LOT-2025-6099,POS-008,Consumo Masivo,Snack Papas Fritas 150g,219,0.4,0.85,2026-07-13,2026-12-02,75,12.33,17.7,Optima,0.3,0.041,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015260,LOT-2025-5595,POS-007,Agroquímicos,Mancozeb 80% WP 1Kg,123,2.81,6.14,2026-04-10,2026-10-20,32,6.26,19.6,Optima,2.0,0.141,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015261,LOT-2025-8020,POS-010,Consumo Masivo,Bebida Energizante 500ml,134,0.72,1.51,2026-08-27,2027-03-10,173,3.36,39.8,Optima,4.2,0.275,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015262,LOT-2025-3089,POS-005,Farmacia/Medicamentos,Vitamina C 1000mg Comp,38,0.35,1.1,2026-02-21,2027-02-11,146,7.97,4.8,Desviación Menor,3.0,0.203,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015263,LOT-2025-2136,POS-013,Farmacia/Medicamentos,Paracetamol 500mg Tab,24,0.16,0.45,2026-05-28,2028-02-18,518,12.08,2.0,Optima,5.2,0.331,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015264,LOT-2025-5442,POS-013,Consumo Masivo,Bebida Energizante 500ml,246,0.71,1.5,2026-07-13,2026-11-09,52,9.67,25.4,Optima,0.6,0.055,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015265,LOT-2025-6100,POS-024,Farmacia/Medicamentos,Paracetamol 500mg Tab,208,0.15,0.45,2026-05-28,2028-05-05,595,8.0,26.0,Optima,1.9,0.133,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015266,LOT-2025-9764,POS-002,Agroquímicos,Mancozeb 80% WP 1Kg,281,2.87,6.3,2025-09-18,2027-07-29,314,14.78,19.0,Optima,1.8,0.127,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015267,LOT-2025-9948,POS-015,Consumo Masivo,Snack Papas Fritas 150g,203,0.4,0.85,2025-11-24,2027-01-02,106,9.22,22.0,Optima,0.5,0.05,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015268,LOT-2025-1011,POS-020,Farmacia/Medicamentos,Omeprazol 20mg Cap,256,0.49,1.5,2025-05-16,2027-01-01,105,6.11,41.8,Optima,0.2,0.035,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015269,LOT-2025-6921,POS-019,Farmacia/Medicamentos,Paracetamol 500mg Tab,254,0.14,0.45,2025-04-24,2026-09-28,10,14.53,17.5,Optima,3.9,0.254,Riesgo Inminente: Descuento / Remate,Sin Acción,Merma Parcial,160,22.4
REG-015270,LOT-2025-6793,POS-017,Consumo Masivo,Galletas Integrales 200g,186,0.51,1.11,2025-11-02,2026-11-23,66,13.05,14.2,Optima,1.6,0.115,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015271,LOT-2025-2944,POS-023,Consumo Masivo,Leche Entera Larga Vida 1L,20,0.67,0.96,2026-02-16,2026-12-06,79,14.44,1.4,Optima,5.8,0.371,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015272,LOT-2025-8889,POS-016,Agroquímicos,Glifosato 480 SL 1L,285,3.67,8.59,2025-10-12,2027-04-01,195,8.31,34.3,Optima,1.5,0.11,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015273,LOT-2025-1197,POS-021,Farmacia/Medicamentos,Paracetamol 500mg Tab,34,0.15,0.45,2025-02-15,2026-10-14,26,11.26,3.0,Optima,2.2,0.152,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015274,LOT-2025-5604,POS-018,Farmacia/Medicamentos,Amoxicilina 500mg Cap,24,0.84,2.23,2026-06-09,2026-12-10,83,1.46,16.3,Optima,2.9,0.196,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015275,LOT-2025-1032,POS-021,Consumo Masivo,Snack Papas Fritas 150g,172,0.41,0.85,2025-03-19,2027-01-05,109,12.87,13.4,Optima,5.2,0.334,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015276,LOT-2025-4877,POS-013,Consumo Masivo,Snack Papas Fritas 150g,279,0.41,0.85,2026-07-05,2026-09-05,-13,11.73,23.8,Optima,4.3,0.28,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,279,114.39
REG-015277,LOT-2025-9195,POS-012,Farmacia/Medicamentos,Paracetamol 500mg Tab,198,0.15,0.45,2025-03-22,2027-01-12,116,2.25,87.6,Optima,3.7,0.242,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015278,LOT-2025-4241,POS-007,Farmacia/Medicamentos,Amoxicilina 500mg Cap,255,0.8,2.23,2026-06-18,2026-10-16,28,7.07,36.0,Optima,5.3,0.341,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-015279,LOT-2025-5893,POS-023,Consumo Masivo,Galletas Integrales 200g,6,0.5,1.12,2025-07-01,2026-11-13,56,3.17,1.9,Optima,3.8,0.249,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015280,LOT-2025-8264,POS-021,Agroquímicos,Mancozeb 80% WP 1Kg,90,2.72,6.12,2025-04-28,2026-10-05,17,13.9,6.5,Desviación Menor,4.5,0.29,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015281,LOT-2025-3178,POS-018,Farmacia/Medicamentos,Vitamina C 1000mg Comp,247,0.36,1.1,2026-03-26,2027-04-13,207,11.43,21.6,Optima,4.2,0.275,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015282,LOT-2025-3642,POS-018,Farmacia/Medicamentos,Vitamina C 1000mg Comp,106,0.36,1.12,2025-07-18,2026-11-07,50,10.15,10.4,Optima,0.9,0.074,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015283,LOT-2025-9238,POS-020,Consumo Masivo,Leche Entera Larga Vida 1L,238,0.67,0.97,2025-11-22,2026-12-20,93,2.76,85.9,Desviación Menor,0.9,0.075,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015284,LOT-2025-6244,POS-008,Agroquímicos,Glifosato 480 SL 1L,185,3.56,8.49,2026-01-06,2027-10-04,381,13.73,13.5,Optima,1.6,0.115,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015285,LOT-2025-6950,POS-009,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,152,0.25,0.81,2025-08-31,2026-12-10,83,5.27,28.8,Optima,3.8,0.249,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015286,LOT-2025-8189,POS-017,Agroquímicos,Glifosato 480 SL 1L,178,3.57,8.34,2025-07-09,2027-07-15,300,14.82,12.0,Optima,2.8,0.186,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015287,LOT-2025-9098,POS-012,Farmacia/Medicamentos,Omeprazol 20mg Cap,35,0.51,1.52,2026-01-14,2027-03-26,189,14.99,2.3,Optima,2.6,0.177,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015288,LOT-2025-2614,POS-007,Agroquímicos,Mancozeb 80% WP 1Kg,120,2.88,6.23,2026-05-15,2027-06-29,284,2.28,52.4,Optima,1.6,0.119,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015289,LOT-2025-3974,POS-024,Consumo Masivo,Galletas Integrales 200g,177,0.48,1.11,2025-09-23,2026-09-22,4,3.52,50.1,Optima,3.2,0.215,Riesgo Inminente: Descuento / Remate,Promoción Aplicada,Sin Merma,0,0.0
REG-015290,LOT-2025-2506,POS-022,Agroquímicos,Insecticida Cyper 200 EC 1L,204,4.17,10.99,2026-05-03,2028-07-19,670,7.47,27.3,Optima,2.7,0.183,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015291,LOT-2025-1366,POS-015,Agroquímicos,Fertilizante Foliar 1L,143,2.16,4.92,2026-01-08,2026-11-04,47,6.83,20.9,Optima,1.3,0.1,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015292,LOT-2025-9202,POS-007,Agroquímicos,Fertilizante Foliar 1L,281,2.18,5.05,2026-04-27,2027-10-05,382,13.06,21.5,Desviación Menor,5.4,0.343,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015293,LOT-2025-8676,POS-002,Farmacia/Medicamentos,Vitamina C 1000mg Comp,89,0.35,1.1,2025-06-14,2026-12-18,91,2.78,31.9,Optima,5.8,0.368,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015294,LOT-2025-7767,POS-021,Farmacia/Medicamentos,Paracetamol 500mg Tab,20,0.15,0.45,2026-05-15,2027-04-19,213,0.47,41.7,Optima,4.9,0.312,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015295,LOT-2025-3462,POS-020,Agroquímicos,Mancozeb 80% WP 1Kg,260,2.76,6.24,2026-01-12,2027-10-31,408,8.89,29.2,Optima,3.5,0.23,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015296,LOT-2025-7751,POS-001,Farmacia/Medicamentos,Amoxicilina 500mg Cap,212,0.78,2.19,2025-07-10,2026-12-07,80,7.06,30.0,Optima,5.6,0.355,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015297,LOT-2025-5948,POS-010,Consumo Masivo,Leche Entera Larga Vida 1L,65,0.67,0.96,2026-06-08,2026-09-23,5,2.23,29.0,Optima,1.4,0.106,Riesgo Inminente: Descuento / Remate,Sin Acción,Merma Parcial,31,20.77
REG-015298,LOT-2025-9460,POS-014,Farmacia/Medicamentos,Vitamina C 1000mg Comp,32,0.34,1.09,2026-05-29,2027-08-12,328,3.74,8.5,Optima,4.5,0.293,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015299,LOT-2025-5337,POS-011,Farmacia/Medicamentos,Vitamina C 1000mg Comp,215,0.35,1.12,2025-12-30,2027-03-22,185,2.33,91.9,Optima,5.4,0.343,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015300,LOT-2025-7717,POS-010,Agroquímicos,Insecticida Cyper 200 EC 1L,134,3.99,10.84,2025-07-01,2027-05-22,246,4.39,30.5,Optima,2.8,0.185,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015301,LOT-2025-6045,POS-004,Farmacia/Medicamentos,Paracetamol 500mg Tab,89,0.16,0.44,2025-07-26,2027-01-23,127,8.13,10.9,Desviación Crítica,3.9,0.253,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015302,LOT-2025-5551,POS-025,Farmacia/Medicamentos,Amoxicilina 500mg Cap,261,0.81,2.19,2025-08-23,2026-11-21,64,2.6,100.0,Optima,3.5,0.23,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-015303,LOT-2025-5897,POS-022,Farmacia/Medicamentos,Omeprazol 20mg Cap,227,0.49,1.49,2026-03-06,2026-12-15,88,12.06,18.8,Optima,2.2,0.155,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015304,LOT-2025-6163,POS-023,Farmacia/Medicamentos,Amoxicilina 500mg Cap,213,0.81,2.2,2026-03-09,2027-01-04,108,12.21,17.4,Desviación Menor,5.2,0.329,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015305,LOT-2025-4195,POS-019,Farmacia/Medicamentos,Paracetamol 500mg Tab,226,0.16,0.45,2026-05-19,2026-10-12,24,6.18,36.5,Optima,2.5,0.168,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-015306,LOT-2025-5229,POS-022,Farmacia/Medicamentos,Amoxicilina 500mg Cap,66,0.79,2.21,2025-02-02,2026-10-14,26,13.38,4.9,Desviación Menor,3.1,0.209,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015307,LOT-2025-1471,POS-021,Farmacia/Medicamentos,Paracetamol 500mg Tab,216,0.14,0.46,2026-08-22,2027-06-14,269,5.21,41.4,Optima,0.5,0.049,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015308,LOT-2025-4071,POS-014,Farmacia/Medicamentos,Amoxicilina 500mg Cap,288,0.78,2.18,2025-03-17,2026-12-06,79,2.56,112.1,Optima,4.8,0.307,Alerta Temprana: Redistribución Sugerida,Sin Acción,Sin Merma,0,0.0
REG-015309,LOT-2025-3172,POS-015,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,224,0.24,0.79,2025-08-16,2026-11-08,51,11.06,20.2,Optima,1.6,0.119,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015310,LOT-2025-4724,POS-006,Consumo Masivo,Snack Papas Fritas 150g,188,0.41,0.86,2026-08-16,2026-10-24,36,3.87,48.5,Optima,6.2,0.389,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-015311,LOT-2025-2691,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,184,0.51,1.49,2025-05-08,2026-08-27,-22,7.64,24.1,Optima,1.4,0.101,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,184,93.84
REG-015312,LOT-2025-2291,POS-024,Farmacia/Medicamentos,Paracetamol 500mg Tab,143,0.15,0.45,2025-12-07,2027-06-17,272,9.88,14.5,Optima,5.5,0.35,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015313,LOT-2025-4402,POS-025,Farmacia/Medicamentos,Amoxicilina 500mg Cap,162,0.82,2.24,2026-07-24,2027-05-23,247,9.14,17.7,Optima,5.0,0.323,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015314,LOT-2025-8904,POS-007,Farmacia/Medicamentos,Vitamina C 1000mg Comp,194,0.36,1.1,2025-06-10,2026-12-31,104,0.87,220.5,Optima,3.9,0.251,Alerta Temprana: Redistribución Sugerida,Promoción Aplicada,Sin Merma,0,0.0
REG-015315,LOT-2025-5392,POS-007,Agroquímicos,Insecticida Cyper 200 EC 1L,171,4.27,10.88,2026-06-05,2028-10-19,762,10.94,15.6,Desviación Menor,4.0,0.26,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015316,LOT-2025-8521,POS-024,Agroquímicos,Mancozeb 80% WP 1Kg,64,2.78,6.09,2025-01-14,2026-08-30,-19,14.05,4.6,Optima,5.1,0.326,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,64,177.92
REG-015317,LOT-2025-3819,POS-002,Farmacia/Medicamentos,Vitamina C 1000mg Comp,270,0.36,1.09,2025-07-18,2026-12-29,102,1.47,182.4,Optima,5.7,0.361,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-015318,LOT-2025-3792,POS-024,Consumo Masivo,Leche Entera Larga Vida 1L,38,0.68,0.95,2025-08-16,2026-11-13,56,10.84,3.5,Optima,0.7,0.064,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015319,LOT-2025-9394,POS-025,Agroquímicos,Fertilizante Foliar 1L,259,2.18,5.01,2026-01-20,2027-01-29,133,3.76,68.7,Optima,4.0,0.26,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015320,LOT-2025-4592,POS-004,Consumo Masivo,Galletas Integrales 200g,10,0.49,1.1,2025-03-05,2026-12-18,91,6.62,1.5,Optima,4.5,0.289,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015321,LOT-2025-4716,POS-005,Farmacia/Medicamentos,Omeprazol 20mg Cap,42,0.49,1.52,2025-02-07,2026-11-08,51,2.55,16.4,Optima,4.5,0.287,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015322,LOT-2025-5941,POS-015,Agroquímicos,Fertilizante Foliar 1L,185,2.12,4.9,2025-11-11,2027-06-06,261,2.33,79.1,Optima,5.2,0.335,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015323,LOT-2025-9686,POS-024,Farmacia/Medicamentos,Vitamina C 1000mg Comp,148,0.37,1.1,2026-01-19,2027-03-13,176,3.75,39.4,Optima,4.1,0.266,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015324,LOT-2025-7060,POS-015,Farmacia/Medicamentos,Amoxicilina 500mg Cap,259,0.77,2.24,2025-02-01,2026-09-03,-15,10.56,24.5,Optima,2.4,0.161,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,259,199.43
REG-015325,LOT-2025-9035,POS-013,Agroquímicos,Mancozeb 80% WP 1Kg,224,2.73,6.26,2026-05-04,2028-01-08,477,8.7,25.7,Desviación Menor,0.3,0.04,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015326,LOT-2025-3070,POS-011,Consumo Masivo,Snack Papas Fritas 150g,282,0.39,0.84,2026-01-17,2026-10-28,40,12.8,22.0,Optima,1.4,0.106,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015327,LOT-2025-2765,POS-007,Farmacia/Medicamentos,Amoxicilina 500mg Cap,164,0.77,2.21,2025-01-05,2026-10-14,26,7.2,22.7,Desviación Crítica,2.8,0.185,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015328,LOT-2025-1844,POS-014,Consumo Masivo,Galletas Integrales 200g,173,0.5,1.09,2025-03-08,2026-09-08,-10,7.94,21.8,Optima,4.5,0.289,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,173,86.5
REG-015329,LOT-2025-6725,POS-002,Consumo Masivo,Snack Papas Fritas 150g,120,0.39,0.85,2025-07-22,2026-09-08,-10,11.51,10.4,Desviación Crítica,5.2,0.334,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,120,46.8
REG-015330,LOT-2025-2235,POS-019,Farmacia/Medicamentos,Amoxicilina 500mg Cap,240,0.84,2.19,2026-03-15,2026-12-31,104,13.36,18.0,Optima,0.9,0.075,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015331,LOT-2025-2720,POS-012,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,75,0.26,0.8,2025-03-06,2026-12-09,82,13.22,5.7,Optima,4.7,0.301,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015332,LOT-2025-3068,POS-020,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,282,0.24,0.82,2025-06-14,2026-11-19,62,1.03,271.2,Optima,3.8,0.248,Alerta Temprana: Redistribución Sugerida,Redistribuido a POS Alto Tráfico,Sin Merma,0,0.0
REG-015333,LOT-2025-3602,POS-020,Agroquímicos,Fertilizante Foliar 1L,5,2.0,4.93,2025-03-06,2026-08-21,-28,4.91,1.0,Optima,1.2,0.095,Producto Vencido / Retiro de Percha,Baja de Inventario (Merma Realizada),Merma Confirmada,5,10.0
REG-015334,LOT-2025-8116,POS-014,Farmacia/Medicamentos,Ibuprofeno 400mg Tab,297,0.26,0.79,2025-04-08,2026-11-04,47,10.95,27.1,Optima,3.9,0.254,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
REG-015335,LOT-2025-3823,POS-015,Farmacia/Medicamentos,Paracetamol 500mg Tab,128,0.14,0.45,2025-07-04,2026-12-12,85,8.95,14.3,Optima,3.2,0.212,Estado Normal,Ninguna (Rotación Adecuada),Sin Merma,0,0.0
